"date","3m","60m","120m"
1979-04-01,-0.0545760627945538,0.0665226144012008,0.0943871779508115
1979-05-01,-0.0545695844069885,0.0667872500398212,0.095005050546536
1979-06-01,-0.0545906232370291,0.0661573180078595,0.0941499317221079
1979-07-01,-0.0545790065995848,0.0663969618007903,0.0947212351499053
1979-08-01,-0.0545701941790365,0.0666099517279266,0.0949372218271722
1979-09-01,-0.0545653220319543,0.0669683725357266,0.0951956492649956
1979-10-01,-0.0545636019802534,0.0687624494235229,0.0985827689883733
1979-11-01,-0.0545635745510915,0.0693995856434745,0.100182242023351
1979-12-01,-0.0545635603368887,0.069439657583482,0.100645168496899
1980-01-01,-0.0545635526694184,0.0700779262909209,0.102203707826829
1980-02-01,-0.0545635466481653,0.0709185282106253,0.104112830909369
1980-03-01,-0.0545635465129328,0.0707499219706503,0.103361505541023
1980-04-01,-0.0545635466668522,0.0704477047153476,0.103061824199467
1980-05-01,-0.0545681624567316,0.0697851583905362,0.102188922676116
1980-06-01,-0.0546727215588678,0.0688762982942014,0.100423149961957
1980-07-01,-0.0546041173799572,0.0696421946843868,0.101834318589909
1980-08-01,-0.0545656885202949,0.0703502336633947,0.102985277732745
1980-09-01,-0.0545637647057193,0.0705088098241274,0.103125485924186
1980-10-01,-0.0545635535169053,0.0707420715778428,0.103756595868714
1980-11-01,-0.0545635465205092,0.071123538365847,0.104785181403074
1980-12-01,-0.0545635465127512,0.0712132335623886,0.105084059870442
1981-01-01,-0.05456354651279,0.0712621307149523,0.105347509627971
1981-02-01,-0.0545635465127675,0.0713718829174466,0.105663151272161
1981-03-01,-0.054563546516828,0.0713666293013826,0.10562369978821
1981-04-01,-0.0545635465139681,0.0714027591582087,0.105712186121677
1981-05-01,-0.0545635465127353,0.0714142526495535,0.105717610591702
1981-06-01,-0.0545635465128315,0.0713166972563883,0.105383651776951
1981-07-01,-0.0545635465127504,0.0713947933417295,0.105614306579804
1981-08-01,-0.0545635465127367,0.0714275508188345,0.105697684046434
1981-09-01,-0.0545635465127441,0.0714647173177031,0.105848184403325
1981-10-01,-0.0545635465131904,0.0714763276400989,0.105951642232298
1981-11-01,-0.0545635517928624,0.071307014034494,0.10542923445395
1981-12-01,-0.0545635523417755,0.0713299566829283,0.105439561511004
1982-01-01,-0.0545635465558752,0.0714404051038081,0.105815977481729
1982-02-01,-0.0545635465144731,0.0714324768791203,0.105800853153961
1982-03-01,-0.0545635465626294,0.0713523473166815,0.105508131865706
1982-04-01,-0.0545635465780183,0.0713118356013581,0.105338117004768
1982-05-01,-0.054563546932681,0.0712841769983952,0.105258710523769
1982-06-01,-0.0545635465620441,0.0713953753171502,0.105627014545932
1982-07-01,-0.0545635479836723,0.0713354635850837,0.105413444968706
1982-08-01,-0.0545756918763909,0.0710711605475883,0.104576284124276
1982-09-01,-0.0546303390457447,0.0705931852564382,0.103132729101478
1982-10-01,-0.0546480166146437,0.0701030381240649,0.1022798112136
1982-11-01,-0.0546230039248147,0.0700550850779019,0.102304083328908
1982-12-01,-0.0546252131493236,0.0702637031581757,0.102828940739914
1983-01-01,-0.054616855784028,0.0703980659788932,0.103273857973152
1983-02-01,-0.0546015526479897,0.0705596175020681,0.1035676588373
1983-03-01,-0.0545914036904048,0.0704127611318398,0.10323159121713
1983-04-01,-0.0545952246382963,0.0703057912919832,0.102991603244311
1983-05-01,-0.0545960317154162,0.0703470752937301,0.103117363264422
1983-06-01,-0.0545697229743859,0.0705962360719566,0.103538360138663
1983-07-01,-0.0545652242566989,0.0708755966548244,0.104190952781533
1983-08-01,-0.0545643686639345,0.0710272632725846,0.104573091856805
1983-09-01,-0.0545651446943634,0.0709934118906719,0.10453013920551
1983-10-01,-0.0545666070545467,0.0709780835521892,0.104543457943821
1983-11-01,-0.0545657211229577,0.0710326836987317,0.104686990741589
1983-12-01,-0.0545648182979899,0.0710690656530929,0.104764485171051
1984-01-01,-0.0545650374435733,0.0710253774597776,0.104672749489553
1984-02-01,-0.0545645472125546,0.071083750670166,0.104827408387077
1984-03-01,-0.0545638003727809,0.0712347646136715,0.105229175063771
1984-04-01,-0.0545636691510145,0.0712963728563808,0.105404916194319
1984-05-01,-0.0545635990053705,0.0713909564531056,0.105671056378302
1984-06-01,-0.0545636065302982,0.0713694724766611,0.105545098405429
1984-07-01,-0.0545635885915868,0.0713302969240053,0.105424363323948
1984-08-01,-0.0545635868311298,0.0712013223549282,0.105028329484079
1984-09-01,-0.0545636183699216,0.0711284899262825,0.104784058397281
1984-10-01,-0.054563922276882,0.0710240601392378,0.104527811585607
1984-11-01,-0.0545750953933004,0.0708636872414321,0.104197854880553
1984-12-01,-0.0545961669456489,0.070900455456861,0.104345531665238
1985-01-01,-0.0546086174381986,0.0708977757882742,0.104381955456416
1985-02-01,-0.0545820381297531,0.0709795569144938,0.104558477807095
1985-03-01,-0.0545714279473934,0.0710682570808865,0.104702440769841
1985-04-01,-0.0545952309427806,0.0709513467183098,0.104483172082791
1985-05-01,-0.0546220794124443,0.0707095074271151,0.103986097765276
1985-06-01,-0.0546720219386223,0.0702403750566918,0.103025067691828
1985-07-01,-0.0546567454810787,0.0704111892236877,0.103381733923426
1985-08-01,-0.0546555154946319,0.0704128357577259,0.103315524121066
1985-09-01,-0.0546582503733642,0.0704210661010543,0.103320951400245
1985-10-01,-0.0546529904317117,0.0703311822563074,0.103146529884813
1985-11-01,-0.0546574904311635,0.0698944021859048,0.102258094143123
1985-12-01,-0.0546803114503288,0.0691586734458935,0.10081625903967
1986-01-01,-0.0546909054115672,0.0688463392973063,0.100141510691399
1986-02-01,-0.0547308651896614,0.0677186832125979,0.0979487027597379
1986-03-01,-0.0549899122500533,0.0641085978457328,0.0915912284479635
1986-04-01,-0.0554370078890971,0.061135850614846,0.0867166248246035
1986-05-01,-0.0552852069538122,0.06363903706849,0.0905327727707825
1986-06-01,-0.0551882236305513,0.0645652826413406,0.0920773309043691
1986-07-01,-0.0554769755607671,0.062781246767742,0.0895547782936045
1986-08-01,-0.0556956220576195,0.0620437069363291,0.0888752817727262
1986-09-01,-0.0557758728007229,0.0637862224053597,0.0919690211632715
1986-10-01,-0.0557406733991187,0.0637625364577789,0.0921230676060812
1986-11-01,-0.0556670202777372,0.0628094137811708,0.0905328164256356
1986-12-01,-0.0555778933149958,0.0615662821541861,0.0883757481183225
1987-01-01,-0.0556904964071542,0.0609444531770683,0.0873288000899896
1987-02-01,-0.0555590299055652,0.0613340074005023,0.0876599228319949
1987-03-01,-0.0556010571074034,0.0608914527833689,0.0868721661044469
1987-04-01,-0.0554091461589457,0.0642964447373808,0.0919781912814685
1987-05-01,-0.0553733386059776,0.0658095805366817,0.0940422990724853
1987-06-01,-0.0554051324583258,0.0651935432524024,0.093163460264064
1987-07-01,-0.0553024310028318,0.0658941756859129,0.0947698392395308
1987-08-01,-0.0550447946826304,0.0670217474763438,0.0967240264444382
1987-09-01,-0.0548593030795877,0.0684162089476317,0.0990486638812399
1987-10-01,-0.0549500329652545,0.0684144406120163,0.0989298312756719
1987-11-01,-0.0552257762060661,0.0670130448359647,0.0966586590280648
1987-12-01,-0.0551475138733172,0.0673372146426774,0.0971976243512608
1988-01-01,-0.0551339490361474,0.0666889952992724,0.0961853182421834
1988-02-01,-0.0552604609467265,0.0654681175435401,0.0943724512279518
1988-03-01,-0.0551916244237136,0.0661140520118322,0.0954339627459871
1988-04-01,-0.055022893608147,0.067205319533675,0.0972065230458982
1988-05-01,-0.0548834006097886,0.0680102683586961,0.0984777087247636
1988-06-01,-0.0548670735800897,0.0673820592300146,0.0971418006494118
1988-07-01,-0.0547914674058591,0.0677244203557004,0.0976865254117593
1988-08-01,-0.0547294941281479,0.0679692615209798,0.0979215891343874
1988-09-01,-0.0547232977294047,0.0672833604755604,0.0965951278748728
1988-10-01,-0.0547151891047695,0.0668652444098256,0.0958515583159707
1988-11-01,-0.0546756326609216,0.0671557082790869,0.0961703767485845
