"date","r_star","pi_star","w","shadow_rate","effective_federal_funds_rate"
1979-12-01,0.666510189304335,7.43530368956304,-1.42974970281938,12.1787278059766,13.78
1980-01-01,0.733491690561571,7.82883140442867,-1.47146660064892,12.149558955912,13.82
1980-02-01,0.625980027752427,8.5743715228732,-0.275822845452479,12.7224507185959,14.13
1980-03-01,0.0876852839304614,8.72324254113363,-0.156113874206675,15.1581681327423,17.19
1980-04-01,0.147159356948251,8.79033214864405,-1.31027498665421,13.4097590117313,17.61
1980-05-01,0.204826955250607,8.46224627113657,-0.615333232187282,8.52089045046541,10.98
1980-06-01,0.210960007640432,7.85554664455869,0.261276541004423,6.69752051202266,9.47
1980-07-01,0.582309861505308,7.861833658942,-0.262287867392356,7.71269190302382,9.03
1980-08-01,0.59319487780797,8.09478461931586,0.37249631523203,8.6940296732154,9.61
1980-09-01,0.468663093023391,8.2006787425068,0.700604829058594,9.79195462901926,10.87
1980-10-01,0.51295251212759,8.53697513913414,-0.113470282212601,11.3378177020691,12.81
1980-11-01,0.68240578166337,9.03988389763359,-0.857896378707691,13.6436274388994,15.85
1980-12-01,0.902380968269888,9.1817657559925,-2.11313316742723,15.7238012767061,18.9
1981-01-01,1.15172478621715,9.31184167742438,-2.99359504949658,15.4542455986635,19.08
1981-02-01,1.24529460624861,9.51444339323699,-2.36965531602055,15.1189391439487,15.93
1981-03-01,1.22352997270525,9.34659343470755,-1.24243086395565,13.401816579596,14.7
1981-04-01,1.15455949718515,9.47353447740423,-0.704900365802908,13.5613458279345,15.72
1981-05-01,1.02962101281941,9.68188258459753,-1.50179777488116,16.4189892141525,18.52
1981-06-01,0.883277909559018,9.37041359355804,-1.05836681936359,14.7895799085341,19.1
1981-07-01,0.790415861863914,9.6495432070916,-0.236945431635225,14.8053179997365,19.04
1981-08-01,0.60416646997002,9.87368823679889,0.504331570364068,15.2047741449832,17.82
1981-09-01,0.554312001695367,10.0849421595555,1.39346088641646,14.2058287751517,15.87
1981-10-01,0.445608712047713,10.4570837347578,1.40844923261283,12.959160154482,15.08
1981-11-01,0.240071573821726,9.96347621345873,1.13461984958717,10.3448267703139,13.31
1981-12-01,0.321133392978726,9.77721621637764,1.81193500981264,10.121108999468,12.37
1982-01-01,0.378983674324354,10.2452060305002,1.72883987982358,11.5696494729861,13.22
1982-02-01,0.403292278125434,10.3048746143909,0.765984549770407,13.0187553176246,14.78
1982-03-01,0.369709060633667,9.8976647292006,0.888491114692444,12.2388904867611,14.68
1982-04-01,0.234600442764598,9.80393956420361,1.17459065670252,12.2082011090004,14.94
1982-05-01,0.335908661331011,9.61483148127729,1.1985830084255,11.5420998626895,14.45
1982-06-01,0.579834777923264,9.75459558118334,1.33971082001695,11.8247113546417,14.15
1982-07-01,0.344477181249115,9.68402117157899,1.9258818974425,10.6205102981224,12.59
1982-08-01,0.0821405599852577,9.12324616806158,3.08762255742201,7.74602265401509,10.12
1982-09-01,-0.110436115957182,8.49172576558679,3.70220227121789,6.80633991878535,10.31
1982-10-01,0.118500979098838,8.16065889608372,2.20952146613378,6.76184972133313,9.71
1982-11-01,0.579918391984529,7.7839334291727,1.14584068084075,7.37410790052189,9.2
1982-12-01,0.98061598670295,7.55601535220971,0.845514087275028,7.30578103819609,8.95
1983-01-01,1.21296088005334,7.56783844153023,0.253010737941032,7.34414308771311,8.68
1983-02-01,1.41780102995869,7.44440036066862,0.249181042165032,7.62097594277282,8.51
1983-03-01,1.43735429314124,7.30789502189809,-0.0727603706719369,7.93245700004373,8.77
1983-04-01,1.35709546934919,7.29823647946412,-0.0461510568501258,7.80221992083502,8.8
1983-05-01,1.50242975351817,7.21320990214607,-0.224205119126808,7.79448077770932,8.63
1983-06-01,1.56008002040753,7.26320124614982,0.0227821778702243,8.35766087048961,8.98
1983-07-01,1.57110175539235,7.54671673644796,0.283644062634974,8.57204608023553,9.37
1983-08-01,1.62329045932882,7.70824994480491,0.407900756033116,8.81145508795408,9.56
1983-09-01,1.56934770623601,7.76114985702284,0.362261326415541,8.45688756708582,9.45
1983-10-01,1.49438289522869,7.87452493310583,0.349589053797721,8.08643209168276,9.48
1983-11-01,1.56138807827916,7.90441718137975,0.295606108779265,8.2151586256831,9.34
1983-12-01,1.56685342879941,7.94821868934905,0.290405837556664,8.46050622752701,9.47
1984-01-01,1.49406063276135,7.9850401737721,0.177153042596604,8.38428440493041,9.56
