"real_level","target_level","cycle_level","state_id","shadow_rate","region","eta","maturity_months","maturity","security","approximation","monte_carlo","error_bp","mc_se_bp","npaths"
-1,0,-1,4,-0.75,"Below the bound",1.5,60,"5y","Real",-0.406335732720381,-0.401939620263943,-0.439611245643812,0.0607432669485371,200000
0,0,-1,5,0.5,"Near the bound",1.5,60,"5y","Real",0.212212973494217,0.215295740234566,-0.308276674034924,0.0438895629168477,200000
1,0,-1,6,1.75,"Above the bound",1.5,60,"5y","Real",0.955536364489318,0.957297298293317,-0.176093380399811,0.0278247770833584,200000
-1,1,-1,7,0.25,"Near the bound",1.5,60,"5y","Real",-0.615027910055447,-0.612090296248842,-0.293761380660451,0.0421958339738499,200000
0,1,-1,8,1.5,"Above the bound",1.5,60,"5y","Real",0.126886625697408,0.128514002698235,-0.162737700082752,0.0260342917830699,200000
1,1,-1,9,2.75,"Above the bound",1.5,60,"5y","Real",0.923011776103423,0.923823007679404,-0.0811231575980953,0.0151474462616142,200000
-1,-1,0,10,-0.25,"Below the bound",1.5,60,"5y","Real",-0.297275380670897,-0.291983778943749,-0.529160172714821,0.07183287613278,200000
0,-1,0,11,1,"Near the bound",1.5,60,"5y","Real",0.248576554253444,0.253026818416576,-0.445026416313185,0.060223359960155,200000
1,-1,0,12,2.25,"Above the bound",1.5,60,"5y","Real",0.933015305918138,0.93605694391556,-0.304163799742252,0.0432993675841507,200000
-1,0,0,13,0.75,"Near the bound",1.5,60,"5y","Real",-0.586579117413539,-0.582284284608391,-0.429483280514731,0.0585216839707956,200000
0,0,0,14,2,"Above the bound",1.5,60,"5y","Real",0.098764195159662,0.101639889893492,-0.287569473382981,0.0411666503146285,200000
1,0,0,15,3.25,"Above the bound",1.5,60,"5y","Real",0.861588432196875,0.863231803363598,-0.164337116672286,0.0264513681459542,200000
-1,1,0,16,1.75,"Above the bound",1.5,60,"5y","Real",-0.733343554657041,-0.730625046486979,-0.271850817006214,0.0391867618636099,200000
0,1,0,17,3,"Above the bound",1.5,60,"5y","Real",0.0319582731664333,0.0334534721156403,-0.149519894920699,0.0244651732175669,200000
1,1,0,18,4.25,"Above the bound",1.5,60,"5y","Real",0.833966809336293,0.834735682591845,-0.0768873255552527,0.0145415518334342,200000
-1,-1,1,19,1.25,"Above the bound",1.5,60,"5y","Real",-0.478386592278611,-0.473046675295934,-0.533991698267694,0.0708847566093003,200000
0,-1,1,20,2.5,"Above the bound",1.5,60,"5y","Real",0.126187872097856,0.130467494321632,-0.427962222377515,0.0577290279829929,200000
1,-1,1,21,3.75,"Above the bound",1.5,60,"5y","Real",0.833947936735473,0.83682441731079,-0.287648057531664,0.0415484858496077,200000
-1,0,1,22,2.25,"Above the bound",1.5,60,"5y","Real",-0.713465669183169,-0.709340086957335,-0.412558222583392,0.0558547181942435,200000
0,0,1,23,3.5,"Above the bound",1.5,60,"5y","Real",-0.00145461359963549,0.00124273713441105,-0.269735073404654,0.0392310445495466,200000
1,0,1,24,4.75,"Above the bound",1.5,60,"5y","Real",0.770450634026412,0.772013126665093,-0.156249263868136,0.0254791409861777,200000
-1,1,1,25,3.25,"Above the bound",1.5,60,"5y","Real",-0.835023913570242,-0.832495071443691,-0.252884212655113,0.0370353704941113,200000
0,1,1,26,4.5,"Above the bound",1.5,60,"5y","Real",-0.0594386765720954,-0.0580288508095317,-0.140982576256379,0.0234040746059721,200000
1,1,1,27,5.75,"Above the bound",1.5,60,"5y","Real",0.745549147220412,0.746281742812147,-0.0732595591734775,0.0140940028483354,200000
-1,-1,-1,1,-1.75,"Below the bound",1.5,120,"10y","Nominal",1.07173713773342,1.08490891272858,-1.31717749951525,0.0777133754989089,200000
0,-1,-1,2,-0.5,"Below the bound",1.5,120,"10y","Nominal",1.41442065314422,1.42515704987131,-1.07363967270906,0.0684128164262994,200000
1,-1,-1,3,0.75,"Near the bound",1.5,120,"10y","Nominal",1.85202209015816,1.85998038949753,-0.795829933936654,0.0565932492970283,200000
-1,0,-1,4,-0.75,"Below the bound",1.5,120,"10y","Nominal",1.54989537509747,1.56020183618984,-1.03064610923733,0.0631912499136586,200000
0,0,-1,5,0.5,"Near the bound",1.5,120,"10y","Nominal",1.99015459365738,1.99754975166534,-0.739515800796009,0.0510316451502924,200000
1,0,-1,6,1.75,"Above the bound",1.5,120,"10y","Nominal",2.501292750098,2.50628633708761,-0.499358698961672,0.0400341165555553,200000
-1,1,-1,7,0.25,"Near the bound",1.5,120,"10y","Nominal",2.13587329001144,2.14268544780805,-0.681215779660826,0.0456759506325689,200000
0,1,-1,8,1.5,"Above the bound",1.5,120,"10y","Nominal",2.65172150773774,2.65611024346978,-0.438873573203624,0.0347429406383562,200000
1,1,-1,9,2.75,"Above the bound",1.5,120,"10y","Nominal",3.20074294319078,3.20354918890814,-0.280624571735366,0.0265524727770545,200000
-1,-1,0,10,-0.25,"Below the bound",1.5,120,"10y","Nominal",1.11294015169612,1.12571932871957,-1.27791770234453,0.0774368019809421,200000
0,-1,0,11,1,"Near the bound",1.5,120,"10y","Nominal",1.49936052158742,1.50958659319176,-1.0226071604345,0.067408308667892,200000
1,-1,0,12,2.25,"Above the bound",1.5,120,"10y","Nominal",1.96555235099354,1.97316148441238,-0.760913341884528,0.0557938611826251,200000
-1,0,0,13,0.75,"Near the bound",1.5,120,"10y","Nominal",1.62787650518562,1.63764851083789,-0.977200565227032,0.0621643730147474,200000
0,0,0,14,2,"Above the bound",1.5,120,"10y","Nominal",2.10174891483875,2.10875570356647,-0.700678872771565,0.0501119014136196,200000
1,0,0,15,3.25,"Above the bound",1.5,120,"10y","Nominal",2.62282826452268,2.62765535172704,-0.482708720435276,0.0396210333613388,200000
-1,1,0,16,1.75,"Above the bound",1.5,120,"10y","Nominal",2.2450231575248,2.25140512352931,-0.638196600451302,0.0446134400755358,200000
0,1,0,17,3,"Above the bound",1.5,120,"10y","Nominal",2.77276395256688,2.77696387273574,-0.419992016885429,0.034258987550153,200000
1,1,0,18,4.25,"Above the bound",1.5,120,"10y","Nominal",3.32482871877971,3.32757643085128,-0.274771207156643,0.0263874178786772,200000
-1,-1,1,19,1.25,"Above the bound",1.5,120,"10y","Nominal",1.19040745510976,1.20273191968473,-1.23244645749738,0.0767978339055597,200000
0,-1,1,20,2.5,"Above the bound",1.5,120,"10y","Nominal",1.60636348090347,1.61618640829948,-0.982292739601309,0.0664886399144146,200000
1,-1,1,21,3.75,"Above the bound",1.5,120,"10y","Nominal",2.08442473977221,2.09179862589091,-0.737388611870848,0.0552167939191765,200000
-1,0,1,22,2.25,"Above the bound",1.5,120,"10y","Nominal",1.73262261712822,1.7419564120325,-0.933379490428576,0.0611416846258658,200000
0,0,1,23,3.5,"Above the bound",1.5,120,"10y","Nominal",2.22004346883713,2.22679017095195,-0.674670211482553,0.049457596624175,200000
1,0,1,24,4.75,"Above the bound",1.5,120,"10y","Nominal",2.74580634836912,2.75052592945621,-0.471958108708925,0.0393251871743417,200000
-1,1,1,25,3.25,"Above the bound",1.5,120,"10y","Nominal",2.36258249235033,2.36867839736402,-0.609590501368684,0.0438625702908663,200000
0,1,1,26,4.5,"Above the bound",1.5,120,"10y","Nominal",2.895614754086,2.89969879577098,-0.408404168497567,0.0339281562871339,200000
1,1,1,27,5.75,"Above the bound",1.5,120,"10y","Nominal",3.44924097549021,3.45194548894494,-0.270451345472322,0.0262634118462459,200000
-1,-1,-1,1,-1.75,"Below the bound",1.5,120,"10y","Real",-0.0110517592007438,0.000189529516873584,-1.12412887176174,0.0657591951452939,200000
0,-1,-1,2,-0.5,"Below the bound",1.5,120,"10y","Real",0.337844733578935,0.347549774391889,-0.970504081295465,0.0587891563279016,200000
1,-1,-1,3,0.75,"Near the bound",1.5,120,"10y","Real",0.780687745367984,0.788409962575865,-0.772221720788102,0.0489687065729109,200000
-1,0,-1,4,-0.75,"Below the bound",1.5,120,"10y","Real",-0.273674129093936,-0.264696257166504,-0.89778719274321,0.0543475152689921,200000
0,0,-1,5,0.5,"Near the bound",1.5,120,"10y","Real",0.171492571744494,0.178405081789354,-0.691251004485965,0.0441666846192408,200000
1,0,-1,6,1.75,"Above the bound",1.5,120,"10y","Real",0.686220155916613,0.691232841895219,-0.501268597860582,0.0347278353832024,200000
-1,1,-1,7,0.25,"Near the bound",1.5,120,"10y","Real",-0.430416219910119,-0.42429422094505,-0.612199896506865,0.0395195823040863,200000
0,1,-1,8,1.5,"Above the bound",1.5,120,"10y","Real",0.0886883186265971,0.0929429296862034,-0.425461105960628,0.030090078996497,200000
1,1,-1,9,2.75,"Above the bound",1.5,120,"10y","Real",0.639848660425397,0.642756617353437,-0.290795692804036,0.0230105889466574,200000
-1,-1,0,10,-0.25,"Below the bound",1.5,120,"10y","Real",-0.138035210409607,-0.126833168577463,-1.12020418321446,0.0658538929732045,200000
0,-1,0,11,1,"Near the bound",1.5,120,"10y","Real",0.254543922441346,0.26409497556181,-0.955105312046439,0.0580429531671821,200000
1,-1,0,12,2.25,"Above the bound",1.5,120,"10y","Real",0.725768187728407,0.733329602747573,-0.756141501916585,0.0483095746538069,200000
-1,0,0,13,0.75,"Near the bound",1.5,120,"10y","Real",-0.363923537715827,-0.355110460332252,-0.881307738357506,0.053604994218978,200000
0,0,0,14,2,"Above the bound",1.5,120,"10y","Real",0.11465378251198,0.121389921797539,-0.673613928555977,0.0433971498272419,200000
1,0,0,15,3.25,"Above the bound",1.5,120,"10y","Real",0.639142457615238,0.644063380838354,-0.492092322311577,0.0343864991280974,200000
-1,1,0,16,1.75,"Above the bound",1.5,120,"10y","Real",-0.48968180254092,-0.483752508238764,-0.59292943021555,0.0386186227885919,200000
0,1,0,17,3,"Above the bound",1.5,120,"10y","Real",0.0411255644315492,0.0452770382865075,-0.41514738549583,0.0296825694087112,200000
1,1,0,18,4.25,"Above the bound",1.5,120,"10y","Real",0.595234404857742,0.598107496638018,-0.287309178027617,0.0228754572582311,200000
-1,-1,1,19,1.25,"Above the bound",1.5,120,"10y","Real",-0.228744567781381,-0.217618410722748,-1.11261570586338,0.065505755460783,200000
0,-1,1,20,2.5,"Above the bound",1.5,120,"10y","Real",0.193212886401035,0.202601848319944,-0.938896191890898,0.0573033407527458,200000
1,-1,1,21,3.75,"Above the bound",1.5,120,"10y","Real",0.676112587668757,0.683546343415634,-0.743375574687666,0.047836248669328,200000
-1,0,1,22,2.25,"Above the bound",1.5,120,"10y","Real",-0.427494482772637,-0.418855504323029,-0.86389784496082,0.0527748683901204,200000
0,0,1,23,3.5,"Above the bound",1.5,120,"10y","Real",0.0644300163277707,0.0710256160424631,-0.659559971469231,0.0428525149541089,200000
1,0,1,24,4.75,"Above the bound",1.5,120,"10y","Real",0.59346985577766,0.598326196911,-0.485634113334044,0.0341439605330579,200000
-1,1,1,25,3.25,"Above the bound",1.5,120,"10y","Real",-0.540629708795203,-0.534853069016168,-0.577663977903486,0.0379837161605752,200000
0,1,1,26,4.5,"Above the bound",1.5,120,"10y","Real",-0.00467146334176995,-0.000588719554750009,-0.408274378701994,0.0294075250570298,200000
1,1,1,27,5.75,"Above the bound",1.5,120,"10y","Real",0.550933819295068,0.553778195979374,-0.284437668430582,0.0227740008602499,200000
